# Source: 1PR상품관리_BASE.xlsx
# Local/cache path: C:\MY_FULL_AI\MY_CUSTOM_CODEX-COMPANY\_local\cache\deep\xlsx\1PR상품관리_BASE.xlsx
# mtime: 2026-08-27T17:00:55
# size_bytes: 6285403
# Sheets: 모델별채산성, 반품율, FEE
# Mode: deep-initial (values+colors)
# Extracted: 2026-08-27T17:01:07+09:00

## 모델별채산성
계정 | 브랜드 |  | PRSKU | PR별칭 | PR ASIN | 간략모델명 | 단종 |  | 패킹단위 | MSRP | 루트PR | 가격 Standard Price |  | 최종 판매 가격 |  |  | 마진 | 마진(%) | F.O.B | 공급가 +수입부대비용 | 수수료 | fba fee | 배송비 +수출관세 | mpf | 미국수출관세 (관세율 수정) | 무게 |  | 해상배송비 +수출관세 | AIR배송비 +수출관세 |  | 한국수입 부대비용 | PR SKU | PR별칭 | 전체비용 | 원산지 | 성별 | 계절 | 브랜드 | 대분류 | 주무수량 | 실제주문수 | 반품수 | 반품율 | UFF RATE | UFF 수량 | 재처리비용-카이로스 | 리무벌비용-카이로스 | 재생 비율 | 매출 | 반품 상품 수수료 | 반품 상품 공급가 | 반품 상품 배송비 | reimbursement | SPEND | 공급가 | 수수료 | FBA FEE | 배송비 | MPF
10.08 | Apparel | Large standard | 12.09375 | 5.24 | 4.51 |  |  | 10.24 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.34375 | 5.28 | 13.85
10.09 | Apparel | Large standard | 12.125 | 5.24 | 4.52 |  |  | 10.25 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.375 | 5.29 | 13.89
10.1 | Apparel | Large standard | 12.156249999999998 | 5.25 | 4.52 |  |  | 10.26 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.40625 | 5.29 | 13.92
10.11 | Apparel | Large standard | 12.187499999999998 | 5.25 | 4.53 |  |  | 10.27 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.437499999999998 | 5.3 | 13.95
10.12 | Apparel | Large standard | 12.218749999999998 | 5.26 | 4.53 |  |  | 10.28 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.468749999999998 | 5.3 | 13.99
10.13 | Apparel | Large standard | 12.250000000000002 | 5.27 | 4.54 |  |  | 10.29 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.499999999999996 | 5.31 | 14.02
10.14 | Apparel | Large standard | 12.281250000000002 | 5.27 | 4.54 |  |  | 10.3 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.531250000000002 | 5.32 | 14.05
10.15 | Apparel | Large standard | 12.312500000000002 | 5.28 | 4.55 |  |  | 10.31 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.562500000000002 | 5.32 | 14.09
10.16 | Apparel | Large standard | 12.34375 | 5.29 | 4.55 |  |  | 10.32 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.59375 | 5.33 | 14.12
10.17 | Apparel | Large standard | 12.375 | 5.29 | 4.56 |  |  | 10.33 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.625 | 5.34 | 14.15
10.18 | Apparel | Large standard | 12.40625 | 5.3 | 4.56 |  |  | 10.34 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.65625 | 5.34 | 14.19
10.19 | Apparel | Large standard | 12.437499999999998 | 5.3 | 4.57 |  |  | 10.35 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.687499999999998 | 5.35 | 14.22
10.2 | Apparel | Large standard | 12.468749999999998 | 5.31 | 4.57 |  |  | 10.36 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.718749999999998 | 5.35 | 14.25
10.21 | Apparel | Large standard | 12.500000000000004 | 5.32 | 4.58 |  |  | 10.37 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.749999999999998 | 5.36 | 14.29
10.22 | Apparel | Large standard | 12.531250000000002 | 5.32 | 4.58 |  |  | 10.38 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.781250000000002 | 5.37 | 14.32
10.23 | Apparel | Large standard | 12.562500000000002 | 5.33 | 4.59 |  |  | 10.39 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.812500000000002 | 5.37 | 14.35
10.24 | Apparel | Large standard | 12.59375 | 5.34 | 4.59 |  |  | 10.4 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.843750000000002 | 5.38 | 14.38
10.25 | Apparel | Large standard | 12.625 | 5.34 | 4.6 |  |  | 10.41 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.875 | 5.39 | 14.42
10.26 | Apparel | Large standard | 12.65625 | 5.35 | 4.6 |  |  | 10.42 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.90625 | 5.39 | 14.45
10.27 | Apparel | Large standard | 12.687499999999998 | 5.35 | 4.61 |  |  | 10.43 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.937499999999998 | 5.4 | 14.48
10.28 | Apparel | Large standard | 12.718749999999998 | 5.36 | 4.61 |  |  | 10.44 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.968749999999998 | 5.4 | 14.52
10.29 | Apparel | Large standard | 12.749999999999998 | 5.37 | 4.62 |  |  | 10.45 | Most products (non-dangerous goods, non-apparel) | Large standard | 12.999999999999998 | 5.41 | 14.55
10.3 | Apparel | Large standard | 12.781250000000002 | 5.37 | 4.62 |  |  | 10.46 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.031250000000002 | 5.42 | 14.58
10.31 | Apparel | Large standard | 12.812500000000002 | 5.38 | 4.63 |  |  | 10.47 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.062500000000002 | 5.42 | 14.62
10.32 | Apparel | Large standard | 12.843750000000002 | 5.39 | 4.63 |  |  | 10.48 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.093750000000002 | 5.43 | 14.65
10.33 | Apparel | Large standard | 12.875 | 5.39 | 4.64 |  |  | 10.49 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.125 | 5.44 | 14.68
10.34 | Apparel | Large standard | 12.90625 | 5.4 | 4.64 |  |  | 10.5 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.15625 | 5.44 | 14.72
10.35 | Apparel | Large standard | 12.937499999999998 | 5.4 | 4.65 |  |  | 10.51 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.1875 | 5.45 | 14.75
10.36 | Apparel | Large standard | 12.968749999999998 | 5.41 | 4.65 |  |  | 10.52 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.218749999999998 | 5.45 | 14.78
10.37 | Apparel | Large standard | 12.999999999999998 | 5.42 | 4.66 |  |  | 10.53 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.249999999999998 | 5.46 | 14.82
10.38 | Apparel | Large standard | 13.031250000000002 | 5.42 | 4.66 |  |  | 10.54 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.281249999999996 | 5.47 | 14.85
10.39 | Apparel | Large standard | 13.062500000000002 | 5.43 | 4.67 |  |  | 10.55 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.312500000000002 | 5.47 | 14.88
10.4 | Apparel | Large standard | 13.093750000000002 | 5.44 | 4.67 |  |  | 10.56 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.343750000000002 | 5.48 | 14.91
10.41 | Apparel | Large standard | 13.125 | 5.44 | 4.68 |  |  | 10.57 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.375 | 5.49 | 14.95
10.42 | Apparel | Large standard | 13.15625 | 5.45 | 4.68 |  |  | 10.58 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.40625 | 5.49 | 14.98
10.43 | Apparel | Large standard | 13.1875 | 5.45 | 4.69 |  |  | 10.59 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.4375 | 5.5 | 15.01
10.44 | Apparel | Large standard | 13.218749999999998 | 5.46 | 4.69 |  |  | 10.6 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.468749999999998 | 5.5 | 15.05
10.45 | Apparel | Large standard | 13.249999999999998 | 5.47 | 4.7 |  |  | 10.61 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.499999999999998 | 5.51 | 15.08
10.46 | Apparel | Large standard | 13.281250000000004 | 5.47 | 4.7 |  |  | 10.62 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.531249999999998 | 5.52 | 15.11
10.47 | Apparel | Large standard | 13.312500000000002 | 5.48 | 4.71 |  |  | 10.63 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.562500000000002 | 5.52 | 15.15
10.48 | Apparel | Large standard | 13.343750000000002 | 5.49 | 4.71 |  |  | 10.64 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.593750000000002 | 5.53 | 15.18
10.49 | Apparel | Large standard | 13.375 | 5.49 | 4.72 |  |  | 10.65 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.625000000000002 | 5.54 | 15.21
10.5 | Apparel | Large standard | 13.40625 | 5.5 | 4.72 |  |  | 10.66 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.65625 | 5.54 | 15.25
10.51 | Apparel | Large standard | 13.4375 | 5.5 | 4.73 |  |  | 10.67 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.6875 | 5.55 | 15.28
10.52 | Apparel | Large standard | 13.468749999999998 | 5.51 | 4.73 |  |  | 10.68 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.718749999999998 | 5.55 | 15.31
10.53 | Apparel | Large standard | 13.499999999999998 | 5.52 | 4.74 |  |  | 10.69 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.749999999999998 | 5.56 | 15.35
10.54 | Apparel | Large standard | 13.531249999999998 | 5.52 | 4.74 |  |  | 10.7 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.781249999999998 | 5.57 | 15.38
10.55 | Apparel | Large standard | 13.562500000000002 | 5.53 | 4.75 |  |  | 10.71 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.812500000000002 | 5.57 | 15.41
10.56 | Apparel | Large standard | 13.593750000000002 | 5.54 | 4.75 |  |  | 10.72 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.843750000000002 | 5.58 | 15.44
10.57 | Apparel | Large standard | 13.625000000000002 | 5.54 | 4.76 |  |  | 10.73 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.875000000000002 | 5.59 | 15.48
10.58 | Apparel | Large standard | 13.65625 | 5.55 | 4.76 |  |  | 10.74 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.90625 | 5.59 | 15.51
10.59 | Apparel | Large standard | 13.6875 | 5.55 | 4.77 |  |  | 10.75 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.9375 | 5.6 | 15.54
10.6 | Apparel | Large standard | 13.718749999999998 | 5.56 | 4.77 |  |  | 10.76 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.968749999999998 | 5.6 | 15.58
10.61 | Apparel | Large standard | 13.749999999999998 | 5.57 | 4.78 |  |  | 10.77 | Most products (non-dangerous goods, non-apparel) | Large standard | 13.999999999999998 | 5.61 | 15.61
10.62 | Apparel | Large standard | 13.781249999999998 | 5.57 | 4.78 |  |  | 10.78 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.031249999999998 | 5.62 | 15.64
10.63 | Apparel | Large standard | 13.812500000000002 | 5.58 | 4.79 |  |  | 10.79 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.062499999999996 | 5.62 | 15.68
10.64 | Apparel | Large standard | 13.843750000000002 | 5.59 | 4.79 |  |  | 10.8 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.093750000000002 | 5.63 | 15.71
10.65 | Apparel | Large standard | 13.875000000000002 | 5.59 | 4.8 |  |  | 10.81 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.125000000000002 | 5.64 | 15.74
10.66 | Apparel | Large standard | 13.90625 | 5.6 | 4.8 |  |  | 10.82 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.15625 | 5.64 | 15.78
10.67 | Apparel | Large standard | 13.9375 | 5.6 | 4.81 |  |  | 10.83 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.1875 | 5.65 | 15.81
10.68 | Apparel | Large standard | 13.968749999999998 | 5.61 | 4.81 |  |  | 10.84 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.21875 | 5.65 | 15.84
10.69 | Apparel | Large standard | 13.999999999999998 | 5.62 | 4.82 |  |  | 10.85 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.249999999999998 | 5.66 | 15.88
10.7 | Apparel | Large standard | 14.031249999999998 | 5.62 | 4.82 |  |  | 10.86 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.281249999999998 | 5.67 | 15.91
10.71 | Apparel | Large standard | 14.062500000000002 | 5.63 | 4.83 |  |  | 10.87 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.312499999999996 | 5.67 | 15.94
10.72 | Apparel | Large standard | 14.093750000000002 | 5.64 | 4.83 |  |  | 10.88 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.343750000000002 | 5.68 | 15.97
10.73 | Apparel | Large standard | 14.125000000000002 | 5.64 | 4.84 |  |  | 10.89 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.375000000000002 | 5.69 | 16.01
10.74 | Apparel | Large standard | 14.15625 | 5.65 | 4.84 |  |  | 10.9 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.40625 | 5.69 | 16.04
10.75 | Apparel | Large standard | 14.1875 | 5.65 | 4.85 |  |  | 10.91 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.4375 | 5.7 | 16.07
10.76 | Apparel | Large standard | 14.21875 | 5.66 | 4.85 |  |  | 10.92 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.46875 | 5.7 | 16.11
10.77 | Apparel | Large standard | 14.249999999999998 | 5.67 | 4.86 |  |  | 10.93 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.499999999999998 | 5.71 | 16.14
10.78 | Apparel | Large standard | 14.281249999999998 | 5.67 | 4.86 |  |  | 10.94 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.531249999999998 | 5.72 | 16.17
10.79 | Apparel | Large standard | 14.312499999999996 | 5.68 | 4.87 |  |  | 10.95 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.562499999999998 | 5.72 | 16.21
10.8 | Apparel | Large standard | 14.343750000000002 | 5.69 | 4.87 |  |  | 10.96 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.593750000000002 | 5.73 | 16.24
10.81 | Apparel | Large standard | 14.375000000000002 | 5.69 | 4.88 |  |  | 10.97 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.625000000000002 | 5.74 | 16.27
10.82 | Apparel | Large standard | 14.40625 | 5.7 | 4.88 |  |  | 10.98 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.656250000000002 | 5.74 | 16.31
10.83 | Apparel | Large standard | 14.4375 | 5.7 | 4.89 |  |  | 10.99 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.6875 | 5.75 | 16.34
10.84 | Apparel | Large standard | 14.46875 | 5.71 | 4.89 |  |  | 11 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.71875 | 5.75 | 16.37
10.85 | Apparel | Large standard | 14.499999999999998 | 5.72 | 4.9 |  |  | 11.01 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.749999999999998 | 5.76 | 16.41
10.86 | Apparel | Large standard | 14.531249999999998 | 5.72 | 4.9 |  |  | 11.02 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.781249999999998 | 5.77 | 16.44
10.87 | Apparel | Large standard | 14.562499999999998 | 5.73 | 4.91 |  |  | 11.03 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.812499999999998 | 5.77 | 16.47
10.88 | Apparel | Large standard | 14.593750000000002 | 5.74 | 4.91 |  |  | 11.04 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.843749999999996 | 5.78 | 16.5
10.89 | Apparel | Large standard | 14.625000000000002 | 5.74 | 4.92 |  |  | 11.05 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.875000000000002 | 5.79 | 16.54
10.9 | Apparel | Large standard | 14.656250000000002 | 5.75 | 4.92 |  |  | 11.06 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.906250000000002 | 5.79 | 16.57
10.91 | Apparel | Large standard | 14.6875 | 5.75 | 4.93 |  |  | 11.07 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.9375 | 5.8 | 16.6
10.92 | Apparel | Large standard | 14.71875 | 5.76 | 4.93 |  |  | 11.08 | Most products (non-dangerous goods, non-apparel) | Large standard | 14.96875 | 5.8 | 16.64
10.93 | Apparel | Large standard | 14.749999999999998 | 5.77 | 4.94 |  |  | 11.09 | Most products (non-dangerous goods, non-apparel) | Large standard | 15 | 5.81 | 16.67
10.94 | Apparel | Large standard | 14.781249999999998 | 5.77 | 4.94 |  |  | 11.1 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.031249999999998 | 5.82 | 16.7
10.95 | Apparel | Large standard | 14.812499999999998 | 5.78 | 4.95 |  |  | 11.11 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.062499999999998 | 5.82 | 16.74
10.96 | Apparel | Large standard | 14.843750000000002 | 5.79 | 4.95 |  |  | 11.12 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.093749999999996 | 5.83 | 16.77
10.97 | Apparel | Large standard | 14.875000000000002 | 5.79 | 4.96 |  |  | 11.13 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.125000000000002 | 5.84 | 16.8
10.98 | Apparel | Large standard | 14.906250000000002 | 5.8 | 4.96 |  |  | 11.14 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.156250000000002 | 5.84 | 16.84
10.99 | Apparel | Large standard | 14.9375 | 5.8 | 4.97 |  |  | 11.15 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.1875 | 5.85 | 16.87
11 | Apparel | Large standard | 14.96875 | 5.81 | 4.97 |  |  | 11.16 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.21875 | 5.85 | 16.9
11.01 | Apparel | Large standard | 15 | 5.82 | 4.98 |  |  | 11.17 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.25 | 5.86 | 16.94
11.02 | Apparel | Large standard | 15.031249999999998 | 5.82 | 4.98 |  |  | 11.18 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.281249999999998 | 5.87 | 16.97
11.03 | Apparel | Large standard | 15.062499999999998 | 5.83 | 4.99 |  |  | 11.19 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.312499999999998 | 5.87 | 17
11.04 | Apparel | Large standard | 15.093749999999996 | 5.84 | 4.99 |  |  | 11.2 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.343749999999998 | 5.88 | 17.03
11.05 | Apparel | Large standard | 15.125000000000002 | 5.84 | 5 |  |  | 11.21 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.375000000000002 | 5.89 | 17.07
11.06 | Apparel | Large standard | 15.156250000000002 | 5.85 | 5 |  |  | 11.22 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.406250000000002 | 5.89 | 17.1
11.07 | Apparel | Large standard | 15.1875 | 5.85 | 5.01 |  |  | 11.23 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.437500000000002 | 5.9 | 17.13
11.08 | Apparel | Large standard | 15.21875 | 5.86 | 5.01 |  |  | 11.24 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.46875 | 5.9 | 17.17
11.09 | Apparel | Large standard | 15.25 | 5.87 | 5.02 |  |  | 11.25 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.5 | 5.91 | 17.2
11.1 | Apparel | Large standard | 15.281249999999998 | 5.87 | 5.02 |  |  | 11.26 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.531249999999998 | 5.92 | 17.23
11.11 | Apparel | Large standard | 15.312499999999998 | 5.88 | 5.03 |  |  | 11.27 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.562499999999998 | 5.92 | 17.27
11.12 | Apparel | Large standard | 15.343749999999998 | 5.89 | 5.03 |  |  | 11.28 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.593749999999998 | 5.93 | 17.3
11.13 | Apparel | Large standard | 15.375000000000002 | 5.89 | 5.04 |  |  | 11.29 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.624999999999996 | 5.94 | 17.33
11.14 | Apparel | Large standard | 15.406250000000002 | 5.9 | 5.04 |  |  | 11.3 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.656250000000002 | 5.94 | 17.37
11.15 | Apparel | Large standard | 15.437500000000002 | 5.9 | 5.05 |  |  | 11.31 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.687500000000002 | 5.95 | 17.4
11.16 | Apparel | Large standard | 15.46875 | 5.91 | 5.05 |  |  | 11.32 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.71875 | 5.95 | 17.43
11.17 | Apparel | Large standard | 15.5 | 5.92 | 5.06 |  |  | 11.33 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.75 | 5.96 | 17.47
11.18 | Apparel | Large standard | 15.531249999999998 | 5.92 | 5.06 |  |  | 11.34 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.78125 | 5.97 | 17.5
11.19 | Apparel | Large standard | 15.562499999999998 | 5.93 | 5.07 |  |  | 11.35 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.812499999999998 | 5.97 | 17.53
11.2 | Apparel | Large standard | 15.593749999999998 | 5.94 | 5.07 |  |  | 11.36 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.843749999999998 | 5.98 | 17.56
11.21 | Apparel | Large standard | 15.625000000000002 | 5.94 | 5.08 |  |  | 11.37 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.874999999999996 | 5.99 | 17.6
11.22 | Apparel | Large standard | 15.656250000000002 | 5.95 | 5.08 |  |  | 11.38 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.906250000000002 | 5.99 | 17.63
11.23 | Apparel | Large standard | 15.687500000000002 | 5.95 | 5.09 |  |  | 11.39 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.937500000000002 | 6 | 17.66
11.24 | Apparel | Large standard | 15.71875 | 5.96 | 5.09 |  |  | 11.4 | Most products (non-dangerous goods, non-apparel) | Large standard | 15.96875 | 6 | 17.7
11.25 | Apparel | Large standard | 15.75 | 5.97 | 5.1 |  |  | 11.41 | Most products (non-dangerous goods, non-apparel) | Large standard | 16 | 6.01 | 17.73
11.26 | Apparel | Large standard | 15.78125 | 5.97 | 5.1 |  |  | 11.42 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.03125 | 6.02 | 17.76
11.27 | Apparel | Large standard | 15.812499999999998 | 5.98 | 5.11 |  |  | 11.43 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.0625 | 6.02 | 17.8
11.28 | Apparel | Large standard | 15.843749999999998 | 5.99 | 5.11 |  |  | 11.44 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.09375 | 6.03 | 17.83
11.29 | Apparel | Large standard | 15.874999999999996 | 5.99 | 5.12 |  |  | 11.45 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.125 | 6.04 | 17.86
11.3 | Apparel | Large standard | 15.906250000000002 | 6 | 5.12 |  |  | 11.46 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.15625 | 6.04 | 17.9
11.31 | Apparel | Large standard | 15.937500000000002 | 6 | 5.13 |  |  | 11.47 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.1875 | 6.05 | 17.93
11.32 | Apparel | Large standard | 15.96875 | 6.01 | 5.13 |  |  | 11.48 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.21875 | 6.05 | 17.96
11.33 | Apparel | Large standard | 16 | 6.02 | 5.14 |  |  | 11.49 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.25 | 6.06 | 18
11.34 | Apparel | Large standard | 16.03125 | 6.02 | 5.14 |  |  | 11.5 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.28125 | 6.07 | 18.03
11.35 | Apparel | Large standard | 16.0625 | 6.03 | 5.15 |  |  | 11.51 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.3125 | 6.07 | 18.06
11.36 | Apparel | Large standard | 16.09375 | 6.04 | 5.15 |  |  | 11.52 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.34375 | 6.08 | 18.09
11.37 | Apparel | Large standard | 16.125 | 6.04 | 5.16 |  |  | 11.53 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.375 | 6.09 | 18.13
11.38 | Apparel | Large standard | 16.15625 | 6.05 | 5.16 |  |  | 11.54 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.406249999999996 | 6.09 | 18.16
11.39 | Apparel | Large standard | 16.1875 | 6.05 | 5.17 |  |  | 11.55 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.4375 | 6.1 | 18.19
11.4 | Apparel | Large standard | 16.21875 | 6.06 | 5.17 |  |  | 11.56 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.46875 | 6.1 | 18.23
11.41 | Apparel | Large standard | 16.25 | 6.07 | 5.18 |  |  | 11.57 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.5 | 6.11 | 18.26
11.42 | Apparel | Large standard | 16.28125 | 6.07 | 5.18 |  |  | 11.58 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.53125 | 6.12 | 18.29
11.43 | Apparel | Large standard | 16.3125 | 6.08 | 5.19 |  |  | 11.59 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.5625 | 6.12 | 18.33
11.44 | Apparel | Large standard | 16.34375 | 6.09 | 5.19 |  |  | 11.6 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.59375 | 6.13 | 18.36
11.45 | Apparel | Large standard | 16.375 | 6.09 | 5.2 |  |  | 11.61 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.625 | 6.14 | 18.39
11.46 | Apparel | Large standard | 16.40625 | 6.1 | 5.2 |  |  | 11.62 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.656249999999996 | 6.14 | 18.43
11.47 | Apparel | Large standard | 16.4375 | 6.1 | 5.21 |  |  | 11.63 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.6875 | 6.15 | 18.46
11.48 | Apparel | Large standard | 16.46875 | 6.11 | 5.21 |  |  | 11.64 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.71875 | 6.15 | 18.49
11.49 | Apparel | Large standard | 16.5 | 6.12 | 5.22 |  |  | 11.65 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.75 | 6.16 | 18.53
11.5 | Apparel | Large standard | 16.53125 | 6.12 | 5.22 |  |  | 11.66 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.78125 | 6.17 | 18.56
11.51 | Apparel | Large standard | 16.5625 | 6.13 | 5.23 |  |  | 11.67 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.8125 | 6.17 | 18.59
11.52 | Apparel | Large standard | 16.59375 | 6.14 | 5.23 |  |  | 11.68 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.84375 | 6.18 | 18.62
11.53 | Apparel | Large standard | 16.625 | 6.14 | 5.24 |  |  | 11.69 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.875 | 6.19 | 18.66
11.54 | Apparel | Large standard | 16.656249999999996 | 6.15 | 5.24 |  |  | 11.7 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.90625 | 6.19 | 18.69
11.55 | Apparel | Large standard | 16.6875 | 6.15 | 5.25 |  |  | 11.71 | Most products (non-dangerous goods, non-apparel) | Large standard | 16.9375 | 6.2 | 18.72
